Row ID,Geography ID,Name,Variable Code,Variable,Value,Variable Unit,Date,Location
19091_2012_CAINC1-3_annual,19091,"Humboldt, IA",CAINC1-3,Per capita personal income,44759,Dollars,12/31/2012,POINT (-94.202775 42.782221)
19091_2013_CAINC1-3_annual,19091,"Humboldt, IA",CAINC1-3,Per capita personal income,46735,Dollars,12/31/2013,POINT (-94.202775 42.782221)
19091_2014_CAINC1-3_annual,19091,"Humboldt, IA",CAINC1-3,Per capita personal income,45629,Dollars,12/31/2014,POINT (-94.202775 42.782221)
19091_2015_CAINC1-3_annual,19091,"Humboldt, IA",CAINC1-3,Per capita personal income,48390,Dollars,12/31/2015,POINT (-94.202775 42.782221)
19091_2016_CAINC1-3_annual,19091,"Humboldt, IA",CAINC1-3,Per capita personal income,48221,Dollars,12/31/2016,POINT (-94.202775 42.782221)
19091_2017_CAINC1-3_annual,19091,"Humboldt, IA",CAINC1-3,Per capita personal income,47403,Dollars,12/31/2017,POINT (-94.202775 42.782221)
19093_1997_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,23027,Dollars,12/31/1997,POINT (-95.507421 42.39186)
19093_1998_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,23551,Dollars,12/31/1998,POINT (-95.507421 42.39186)
19093_1999_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,24174,Dollars,12/31/1999,POINT (-95.507421 42.39186)
19093_2000_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,25907,Dollars,12/31/2000,POINT (-95.507421 42.39186)
19093_2001_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,27814,Dollars,12/31/2001,POINT (-95.507421 42.39186)
19093_2002_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,27996,Dollars,12/31/2002,POINT (-95.507421 42.39186)
19093_2003_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,29352,Dollars,12/31/2003,POINT (-95.507421 42.39186)
19093_2004_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,34045,Dollars,12/31/2004,POINT (-95.507421 42.39186)
19093_2005_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,34285,Dollars,12/31/2005,POINT (-95.507421 42.39186)
19093_2006_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,35520,Dollars,12/31/2006,POINT (-95.507421 42.39186)
19093_2007_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,40460,Dollars,12/31/2007,POINT (-95.507421 42.39186)
19093_2008_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,44544,Dollars,12/31/2008,POINT (-95.507421 42.39186)
19093_2009_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,39504,Dollars,12/31/2009,POINT (-95.507421 42.39186)
19093_2010_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,40496,Dollars,12/31/2010,POINT (-95.507421 42.39186)
19093_2011_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,45409,Dollars,12/31/2011,POINT (-95.507421 42.39186)
19093_2012_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,46802,Dollars,12/31/2012,POINT (-95.507421 42.39186)
19093_2013_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,47114,Dollars,12/31/2013,POINT (-95.507421 42.39186)
19093_2014_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,47120,Dollars,12/31/2014,POINT (-95.507421 42.39186)
19093_2015_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,46865,Dollars,12/31/2015,POINT (-95.507421 42.39186)
19093_2016_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,48247,Dollars,12/31/2016,POINT (-95.507421 42.39186)
19093_2017_CAINC1-3_annual,19093,"Ida, IA",CAINC1-3,Per capita personal income,49798,Dollars,12/31/2017,POINT (-95.507421 42.39186)
19095_1997_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,27051,Dollars,12/31/1997,POINT (-92.059123 41.683918)
19095_1998_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,28158,Dollars,12/31/1998,POINT (-92.059123 41.683918)
19095_1999_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,30075,Dollars,12/31/1999,POINT (-92.059123 41.683918)
19095_2000_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,30346,Dollars,12/31/2000,POINT (-92.059123 41.683918)
19095_2001_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,30559,Dollars,12/31/2001,POINT (-92.059123 41.683918)
19095_2002_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,31918,Dollars,12/31/2002,POINT (-92.059123 41.683918)
19095_2003_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,32186,Dollars,12/31/2003,POINT (-92.059123 41.683918)
19095_2004_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,34293,Dollars,12/31/2004,POINT (-92.059123 41.683918)
19095_2005_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,33752,Dollars,12/31/2005,POINT (-92.059123 41.683918)
19095_2006_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,35396,Dollars,12/31/2006,POINT (-92.059123 41.683918)
19095_2007_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,37341,Dollars,12/31/2007,POINT (-92.059123 41.683918)
19095_2008_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,40727,Dollars,12/31/2008,POINT (-92.059123 41.683918)
19095_2009_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,39100,Dollars,12/31/2009,POINT (-92.059123 41.683918)
19095_2010_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,39412,Dollars,12/31/2010,POINT (-92.059123 41.683918)
19095_2011_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,43443,Dollars,12/31/2011,POINT (-92.059123 41.683918)
19095_2012_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,47635,Dollars,12/31/2012,POINT (-92.059123 41.683918)
19095_2013_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,48704,Dollars,12/31/2013,POINT (-92.059123 41.683918)
19095_2014_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,49070,Dollars,12/31/2014,POINT (-92.059123 41.683918)
19095_2015_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,49224,Dollars,12/31/2015,POINT (-92.059123 41.683918)
19095_2016_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,49204,Dollars,12/31/2016,POINT (-92.059123 41.683918)
19095_2017_CAINC1-3_annual,19095,"Iowa, IA",CAINC1-3,Per capita personal income,51702,Dollars,12/31/2017,POINT (-92.059123 41.683918)
19097_1997_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,20653,Dollars,12/31/1997,POINT (-90.57459600000001 42.164281)
19097_1998_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,21128,Dollars,12/31/1998,POINT (-90.57459600000001 42.164281)
19097_1999_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,21692,Dollars,12/31/1999,POINT (-90.57459600000001 42.164281)
19097_2000_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,22845,Dollars,12/31/2000,POINT (-90.57459600000001 42.164281)
19097_2001_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,23465,Dollars,12/31/2001,POINT (-90.57459600000001 42.164281)
19097_2003_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,24526,Dollars,12/31/2003,POINT (-90.57459600000001 42.164281)
19097_2004_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,26866,Dollars,12/31/2004,POINT (-90.57459600000001 42.164281)
19097_2005_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,27355,Dollars,12/31/2005,POINT (-90.57459600000001 42.164281)
19097_2006_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,28887,Dollars,12/31/2006,POINT (-90.57459600000001 42.164281)
19097_2007_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,30862,Dollars,12/31/2007,POINT (-90.57459600000001 42.164281)
19097_2008_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,32778,Dollars,12/31/2008,POINT (-90.57459600000001 42.164281)
19097_2009_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,32168,Dollars,12/31/2009,POINT (-90.57459600000001 42.164281)
19097_2010_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,34047,Dollars,12/31/2010,POINT (-90.57459600000001 42.164281)
19097_2011_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,37216,Dollars,12/31/2011,POINT (-90.57459600000001 42.164281)
19097_2012_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,38260,Dollars,12/31/2012,POINT (-90.57459600000001 42.164281)
19097_2013_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,39231,Dollars,12/31/2013,POINT (-90.57459600000001 42.164281)
19097_2014_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,39541,Dollars,12/31/2014,POINT (-90.57459600000001 42.164281)
19097_2015_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,41873,Dollars,12/31/2015,POINT (-90.57459600000001 42.164281)
19097_2016_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,41817,Dollars,12/31/2016,POINT (-90.57459600000001 42.164281)
19097_2017_CAINC1-3_annual,19097,"Jackson, IA",CAINC1-3,Per capita personal income,42303,Dollars,12/31/2017,POINT (-90.57459600000001 42.164281)
19099_1997_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,24250,Dollars,12/31/1997,POINT (-93.054147 41.685551)
19099_1998_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,25072,Dollars,12/31/1998,POINT (-93.054147 41.685551)
19099_1999_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,25686,Dollars,12/31/1999,POINT (-93.054147 41.685551)
19099_2000_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,26723,Dollars,12/31/2000,POINT (-93.054147 41.685551)
19099_2001_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,28412,Dollars,12/31/2001,POINT (-93.054147 41.685551)
19099_2002_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,29010,Dollars,12/31/2002,POINT (-93.054147 41.685551)
19099_2003_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,28726,Dollars,12/31/2003,POINT (-93.054147 41.685551)
19099_2004_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,29795,Dollars,12/31/2004,POINT (-93.054147 41.685551)
19099_2005_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,29609,Dollars,12/31/2005,POINT (-93.054147 41.685551)
19099_2006_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,31130,Dollars,12/31/2006,POINT (-93.054147 41.685551)
19099_2007_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,33409,Dollars,12/31/2007,POINT (-93.054147 41.685551)
19099_2008_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,34497,Dollars,12/31/2008,POINT (-93.054147 41.685551)
19099_2009_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,33443,Dollars,12/31/2009,POINT (-93.054147 41.685551)
19099_2010_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,33296,Dollars,12/31/2010,POINT (-93.054147 41.685551)
19099_2011_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,36668,Dollars,12/31/2011,POINT (-93.054147 41.685551)
19099_2012_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,37725,Dollars,12/31/2012,POINT (-93.054147 41.685551)
19099_2013_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,37781,Dollars,12/31/2013,POINT (-93.054147 41.685551)
19099_2014_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,38774,Dollars,12/31/2014,POINT (-93.054147 41.685551)
19099_2015_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,38841,Dollars,12/31/2015,POINT (-93.054147 41.685551)
19099_2016_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,40187,Dollars,12/31/2016,POINT (-93.054147 41.685551)
19099_2017_CAINC1-3_annual,19099,"Jasper, IA",CAINC1-3,Per capita personal income,40877,Dollars,12/31/2017,POINT (-93.054147 41.685551)
19101_1997_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,25074,Dollars,12/31/1997,POINT (-91.96744 41.006384)
19101_1998_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,26132,Dollars,12/31/1998,POINT (-91.96744 41.006384)
19101_1999_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,25670,Dollars,12/31/1999,POINT (-91.96744 41.006384)
19101_2000_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,27872,Dollars,12/31/2000,POINT (-91.96744 41.006384)
19101_2001_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,26710,Dollars,12/31/2001,POINT (-91.96744 41.006384)
19101_2002_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,26523,Dollars,12/31/2002,POINT (-91.96744 41.006384)
19101_2003_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,26213,Dollars,12/31/2003,POINT (-91.96744 41.006384)
19101_2004_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,28356,Dollars,12/31/2004,POINT (-91.96744 41.006384)
19101_2005_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,29384,Dollars,12/31/2005,POINT (-91.96744 41.006384)
19101_2006_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,31770,Dollars,12/31/2006,POINT (-91.96744 41.006384)
19101_2007_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,33269,Dollars,12/31/2007,POINT (-91.96744 41.006384)
19101_2008_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,34306,Dollars,12/31/2008,POINT (-91.96744 41.006384)
19101_2009_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,31442,Dollars,12/31/2009,POINT (-91.96744 41.006384)
19101_2010_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,32265,Dollars,12/31/2010,POINT (-91.96744 41.006384)
19101_2011_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,34170,Dollars,12/31/2011,POINT (-91.96744 41.006384)
19101_2012_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,35945,Dollars,12/31/2012,POINT (-91.96744 41.006384)
19101_2013_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,35478,Dollars,12/31/2013,POINT (-91.96744 41.006384)
19101_2014_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,37397,Dollars,12/31/2014,POINT (-91.96744 41.006384)
19101_2015_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,37734,Dollars,12/31/2015,POINT (-91.96744 41.006384)
19101_2016_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,38367,Dollars,12/31/2016,POINT (-91.96744 41.006384)
19101_2017_CAINC1-3_annual,19101,"Jefferson, IA",CAINC1-3,Per capita personal income,38299,Dollars,12/31/2017,POINT (-91.96744 41.006384)
19103_1997_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,25590,Dollars,12/31/1997,POINT (-91.588924 41.668877)
19103_1998_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,27219,Dollars,12/31/1998,POINT (-91.588924 41.668877)
19103_1999_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,28642,Dollars,12/31/1999,POINT (-91.588924 41.668877)
19103_2000_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,30809,Dollars,12/31/2000,POINT (-91.588924 41.668877)
19103_2001_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,31400,Dollars,12/31/2001,POINT (-91.588924 41.668877)
19103_2002_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,32257,Dollars,12/31/2002,POINT (-91.588924 41.668877)
19103_2003_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,32852,Dollars,12/31/2003,POINT (-91.588924 41.668877)
19103_2004_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,34100,Dollars,12/31/2004,POINT (-91.588924 41.668877)
19103_2005_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,34754,Dollars,12/31/2005,POINT (-91.588924 41.668877)
19103_2006_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,36486,Dollars,12/31/2006,POINT (-91.588924 41.668877)
19103_2007_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,38637,Dollars,12/31/2007,POINT (-91.588924 41.668877)
19103_2008_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,40322,Dollars,12/31/2008,POINT (-91.588924 41.668877)
19103_2009_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,39826,Dollars,12/31/2009,POINT (-91.588924 41.668877)
19103_2010_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,40188,Dollars,12/31/2010,POINT (-91.588924 41.668877)
19103_2011_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,42786,Dollars,12/31/2011,POINT (-91.588924 41.668877)
19103_2012_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,44202,Dollars,12/31/2012,POINT (-91.588924 41.668877)
19103_2013_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,44658,Dollars,12/31/2013,POINT (-91.588924 41.668877)
19103_2014_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,46471,Dollars,12/31/2014,POINT (-91.588924 41.668877)
19103_2015_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,47664,Dollars,12/31/2015,POINT (-91.588924 41.668877)
19103_2016_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,49104,Dollars,12/31/2016,POINT (-91.588924 41.668877)
19103_2017_CAINC1-3_annual,19103,"Johnson, IA",CAINC1-3,Per capita personal income,50536,Dollars,12/31/2017,POINT (-91.588924 41.668877)
19105_1997_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,19207,Dollars,12/31/1997,POINT (-91.116914 42.125118)
19105_1998_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,19972,Dollars,12/31/1998,POINT (-91.116914 42.125118)
19105_1999_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,20884,Dollars,12/31/1999,POINT (-91.116914 42.125118)
19105_2000_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,22767,Dollars,12/31/2000,POINT (-91.116914 42.125118)
19105_2001_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,23664,Dollars,12/31/2001,POINT (-91.116914 42.125118)
19105_2002_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,23771,Dollars,12/31/2002,POINT (-91.116914 42.125118)
19105_2003_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,23997,Dollars,12/31/2003,POINT (-91.116914 42.125118)
19105_2004_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,25881,Dollars,12/31/2004,POINT (-91.116914 42.125118)
19105_2005_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,26516,Dollars,12/31/2005,POINT (-91.116914 42.125118)
19105_2007_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,30872,Dollars,12/31/2007,POINT (-91.116914 42.125118)
19105_2009_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,33225,Dollars,12/31/2009,POINT (-91.116914 42.125118)
19105_2010_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,34306,Dollars,12/31/2010,POINT (-91.116914 42.125118)
19105_2011_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,36568,Dollars,12/31/2011,POINT (-91.116914 42.125118)
19105_2012_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,37706,Dollars,12/31/2012,POINT (-91.116914 42.125118)
19105_2013_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,39284,Dollars,12/31/2013,POINT (-91.116914 42.125118)
19105_2014_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,38781,Dollars,12/31/2014,POINT (-91.116914 42.125118)
19105_2015_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,40355,Dollars,12/31/2015,POINT (-91.116914 42.125118)
19105_2016_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,41069,Dollars,12/31/2016,POINT (-91.116914 42.125118)
19105_2017_CAINC1-3_annual,19105,"Jones, IA",CAINC1-3,Per capita personal income,41572,Dollars,12/31/2017,POINT (-91.116914 42.125118)
19107_1997_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,21983,Dollars,12/31/1997,POINT (-92.167721 41.331182)
19107_1998_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,21367,Dollars,12/31/1998,POINT (-92.167721 41.331182)
19107_1999_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,21992,Dollars,12/31/1999,POINT (-92.167721 41.331182)
19107_2000_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,23978,Dollars,12/31/2000,POINT (-92.167721 41.331182)
19107_2001_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,24224,Dollars,12/31/2001,POINT (-92.167721 41.331182)
19107_2002_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,24975,Dollars,12/31/2002,POINT (-92.167721 41.331182)
19107_2003_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,25536,Dollars,12/31/2003,POINT (-92.167721 41.331182)
19107_2004_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,28634,Dollars,12/31/2004,POINT (-92.167721 41.331182)
19107_2005_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,27879,Dollars,12/31/2005,POINT (-92.167721 41.331182)
19107_2006_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,28941,Dollars,12/31/2006,POINT (-92.167721 41.331182)
19107_2007_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,31291,Dollars,12/31/2007,POINT (-92.167721 41.331182)
19107_2008_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,34195,Dollars,12/31/2008,POINT (-92.167721 41.331182)
19107_2009_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,33876,Dollars,12/31/2009,POINT (-92.167721 41.331182)
19107_2010_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,33941,Dollars,12/31/2010,POINT (-92.167721 41.331182)
19107_2011_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,39004,Dollars,12/31/2011,POINT (-92.167721 41.331182)
19107_2012_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,41304,Dollars,12/31/2012,POINT (-92.167721 41.331182)
19107_2013_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,43686,Dollars,12/31/2013,POINT (-92.167721 41.331182)
19107_2014_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,42783,Dollars,12/31/2014,POINT (-92.167721 41.331182)
19107_2015_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,42467,Dollars,12/31/2015,POINT (-92.167721 41.331182)
19107_2016_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,41597,Dollars,12/31/2016,POINT (-92.167721 41.331182)
19107_2017_CAINC1-3_annual,19107,"Keokuk, IA",CAINC1-3,Per capita personal income,41300,Dollars,12/31/2017,POINT (-92.167721 41.331182)
19109_1997_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,23957,Dollars,12/31/1997,POINT (-94.213983 43.212478)
19109_1998_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,23918,Dollars,12/31/1998,POINT (-94.213983 43.212478)
19109_1999_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,23160,Dollars,12/31/1999,POINT (-94.213983 43.212478)
19109_2000_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,26290,Dollars,12/31/2000,POINT (-94.213983 43.212478)
19109_2001_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,25379,Dollars,12/31/2001,POINT (-94.213983 43.212478)
19109_2002_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,26488,Dollars,12/31/2002,POINT (-94.213983 43.212478)
19109_2003_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,27267,Dollars,12/31/2003,POINT (-94.213983 43.212478)
19109_2004_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,31210,Dollars,12/31/2004,POINT (-94.213983 43.212478)
19109_2005_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,32474,Dollars,12/31/2005,POINT (-94.213983 43.212478)
19109_2006_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,33431,Dollars,12/31/2006,POINT (-94.213983 43.212478)
19109_2007_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,37420,Dollars,12/31/2007,POINT (-94.213983 43.212478)
